,Symbol,High_in_x_days,Volume_Increase_Pct,Holding_Period,Num_Signals,Total_Return,Accuracy,Sharpe_Ratio
7736,UNI/USDT,30,40,7,23,-77.18834622494364,30.434782608695656,-0.3641673300021037
7737,UNI/USDT,30,40,8,23,-17.776932575471925,34.78260869565217,-0.05146895926407794
7738,UNI/USDT,30,40,9,23,-10.335909733969583,39.130434782608695,-0.031439605983842024
7739,UNI/USDT,30,40,10,23,1.641639802196171,34.78260869565217,0.005086942420130526
7740,UNI/USDT,30,50,1,21,3.187423860025408,33.33333333333333,0.03282318780142074
7741,UNI/USDT,30,50,2,21,-21.639977171192893,28.57142857142857,-0.20474332498098283
7742,UNI/USDT,30,50,3,21,-49.76077161465821,38.095238095238095,-0.40760443553813447
7743,UNI/USDT,30,50,4,21,-10.909778343548068,47.61904761904761,-0.06912680445241315
7744,UNI/USDT,30,50,5,21,-8.217981878544778,42.857142857142854,-0.04628678364960144
7745,UNI/USDT,30,50,6,21,-27.58853608762178,38.095238095238095,-0.1505085865971847
7746,UNI/USDT,30,50,7,21,-59.97093456411228,33.33333333333333,-0.30067667428547545
7747,UNI/USDT,30,50,8,21,-2.4845076630015006,38.095238095238095,-0.0075923354041316235
7748,UNI/USDT,30,50,9,21,-0.811155710359518,42.857142857142854,-0.0025884845541096274
7749,UNI/USDT,30,50,10,21,9.437236324538361,38.095238095238095,0.030671481636623983
7750,UNI/USDT,30,60,1,21,3.187423860025408,33.33333333333333,0.03282318780142074
7751,UNI/USDT,30,60,2,21,-21.639977171192893,28.57142857142857,-0.20474332498098283
7752,UNI/USDT,30,60,3,21,-49.76077161465821,38.095238095238095,-0.40760443553813447
7753,UNI/USDT,30,60,4,21,-10.909778343548068,47.61904761904761,-0.06912680445241315
7754,UNI/USDT,30,60,5,21,-8.217981878544778,42.857142857142854,-0.04628678364960144
7755,UNI/USDT,30,60,6,21,-27.58853608762178,38.095238095238095,-0.1505085865971847
7756,UNI/USDT,30,60,7,21,-59.97093456411228,33.33333333333333,-0.30067667428547545
7757,UNI/USDT,30,60,8,21,-2.4845076630015006,38.095238095238095,-0.0075923354041316235
7758,UNI/USDT,30,60,9,21,-0.811155710359518,42.857142857142854,-0.0025884845541096274
7759,UNI/USDT,30,60,10,21,9.437236324538361,38.095238095238095,0.030671481636623983
7760,UNI/USDT,30,70,1,18,4.188319147484501,27.77777777777778,0.047372306052858464
7761,UNI/USDT,30,70,2,18,-6.3912384980720685,33.33333333333333,-0.07326731657218073
7762,UNI/USDT,30,70,3,18,-41.53585907024338,38.88888888888889,-0.39413609397658095
7763,UNI/USDT,30,70,4,18,-21.409033565538042,50.0,-0.210964256867857
7764,UNI/USDT,30,70,5,18,-10.310342989367916,44.44444444444444,-0.07558862217995492
7765,UNI/USDT,30,70,6,18,-21.178515678581636,38.88888888888889,-0.1490066414560898
7766,UNI/USDT,30,70,7,18,-54.27470066074843,33.33333333333333,-0.3221656765342268
7767,UNI/USDT,30,70,8,18,6.714844279894285,38.88888888888889,0.023071797764032086
7768,UNI/USDT,30,70,9,18,7.635029385939669,44.44444444444444,0.027751043569213714
7769,UNI/USDT,30,70,10,18,17.728477444413564,38.88888888888889,0.06499037723610714
7770,UNI/USDT,30,80,1,17,0.6542699426455745,23.52941176470588,0.0077107797090548305
7771,UNI/USDT,30,80,2,17,-9.734992745727357,29.411764705882355,-0.1167737258891753
7772,UNI/USDT,30,80,3,17,-42.854331273587135,35.294117647058826,-0.4227928052590786
7773,UNI/USDT,30,80,4,17,-21.88477095849713,47.05882352941176,-0.22212421790425466
7774,UNI/USDT,30,80,5,17,-3.6772044818240754,47.05882352941176,-0.028261004976874338
7775,UNI/USDT,30,80,6,17,-11.854062776583536,41.17647058823529,-0.08859127302920124
7776,UNI/USDT,30,80,7,17,-43.52303557987307,35.294117647058826,-0.2712085967891325
7777,UNI/USDT,30,80,8,17,15.40044982563304,41.17647058823529,0.054894040302447294
7778,UNI/USDT,30,80,9,17,14.811867771151038,47.05882352941176,0.05573246403918479
7779,UNI/USDT,30,80,10,17,21.507191594202883,41.17647058823529,0.08123830799185648
7780,UNI/USDT,30,90,1,17,0.6542699426455745,23.52941176470588,0.0077107797090548305
7781,UNI/USDT,30,90,2,17,-9.734992745727357,29.411764705882355,-0.1167737258891753
7782,UNI/USDT,30,90,3,17,-42.854331273587135,35.294117647058826,-0.4227928052590786
7783,UNI/USDT,30,90,4,17,-21.88477095849713,47.05882352941176,-0.22212421790425466
7784,UNI/USDT,30,90,5,17,-3.6772044818240754,47.05882352941176,-0.028261004976874338
7785,UNI/USDT,30,90,6,17,-11.854062776583536,41.17647058823529,-0.08859127302920124
7786,UNI/USDT,30,90,7,17,-43.52303557987307,35.294117647058826,-0.2712085967891325
7787,UNI/USDT,30,90,8,17,15.40044982563304,41.17647058823529,0.054894040302447294
7788,UNI/USDT,30,90,9,17,14.811867771151038,47.05882352941176,0.05573246403918479
7789,UNI/USDT,30,90,10,17,21.507191594202883,41.17647058823529,0.08123830799185648
7790,UNI/USDT,30,100,1,15,-1.0206990917970948,20.0,-0.012952814725105519
7791,UNI/USDT,30,100,2,15,-15.614526600083211,26.666666666666668,-0.212888096879116
7792,UNI/USDT,30,100,3,15,-47.954522079809614,26.666666666666668,-0.5296510601514618
7793,UNI/USDT,30,100,4,15,-18.141225746746585,46.666666666666664,-0.19686713232228875
7794,UNI/USDT,30,100,5,15,1.718187155246234,53.333333333333336,0.014120161495364906
7795,UNI/USDT,30,100,6,15,-12.45220893944573,40.0,-0.10008760293056344
7796,UNI/USDT,30,100,7,15,-38.85109848821615,40.0,-0.2566649938523054
7797,UNI/USDT,30,100,8,15,27.895482775973395,46.666666666666664,0.10781848995347294
7798,UNI/USDT,30,100,9,15,20.79942180104136,46.666666666666664,0.0847821397687765
7799,UNI/USDT,30,100,10,15,27.222194403904275,40.0,0.11225564513940475
7800,LINK/USDT,5,10,1,94,21.058020433779433,45.744680851063826,0.047847530834011075
7801,LINK/USDT,5,10,2,94,73.18789822768281,47.87234042553192,0.1191498492679168
7802,LINK/USDT,5,10,3,94,111.21812447462989,47.87234042553192,0.1399960749272844
7803,LINK/USDT,5,10,4,94,146.26934944721418,50.0,0.1665454988685074
7804,LINK/USDT,5,10,5,94,177.1402362970313,47.87234042553192,0.1752572272715316
7805,LINK/USDT,5,10,6,94,205.9903330083649,50.0,0.19106298701715851
7806,LINK/USDT,5,10,7,94,223.24349041075405,51.06382978723404,0.19059233104989706
7807,LINK/USDT,5,10,8,94,266.87263529636846,54.25531914893617,0.21148799112348174
7808,LINK/USDT,5,10,9,94,260.0169194023371,55.319148936170215,0.19698292267928352
7809,LINK/USDT,5,10,10,94,288.4357751649493,48.93617021276596,0.20752279090602183
7810,LINK/USDT,5,20,1,78,5.052865060527009,47.43589743589743,0.014241546080798393
7811,LINK/USDT,5,20,2,78,39.21086228412691,44.871794871794876,0.07772984070098723
7812,LINK/USDT,5,20,3,78,59.930751323441655,44.871794871794876,0.09319960690570059
7813,LINK/USDT,5,20,4,78,89.96190856818342,50.0,0.12600161086792624
7814,LINK/USDT,5,20,5,78,118.87598834634225,47.43589743589743,0.14323428158058207
7815,LINK/USDT,5,20,6,78,156.2165047308242,47.43589743589743,0.17103239253739927
7816,LINK/USDT,5,20,7,78,207.40727836807463,51.28205128205128,0.20695878388931305
7817,LINK/USDT,5,20,8,78,231.33160026129752,55.12820512820513,0.2142771034817947
7818,LINK/USDT,5,20,9,78,243.97472325371052,56.41025641025641,0.2189170227776315
7819,LINK/USDT,5,20,10,78,276.18201361670816,48.717948717948715,0.23310792344296627
7820,LINK/USDT,5,30,1,72,23.54902074100402,48.61111111111111,0.07291887755748637
7821,LINK/USDT,5,30,2,72,45.56673183057804,43.05555555555556,0.0995252268100828
7822,LINK/USDT,5,30,3,72,64.61137867629678,43.05555555555556,0.11067030083425339
7823,LINK/USDT,5,30,4,72,102.97616401751448,50.0,0.15847735589154804
7824,LINK/USDT,5,30,5,72,140.99341335970584,45.83333333333333,0.18523969324548986
7825,LINK/USDT,5,30,6,72,171.79092240514953,47.22222222222222,0.20273028159916867
7826,LINK/USDT,5,30,7,72,216.4451961217764,51.388888888888886,0.2295244847147971
7827,LINK/USDT,5,30,8,72,242.9433958527666,54.166666666666664,0.24018628315690696
7828,LINK/USDT,5,30,9,72,237.32884641798097,55.55555555555556,0.22742879092613208
7829,LINK/USDT,5,30,10,72,259.3023346800127,48.61111111111111,0.23453728186610892
7830,LINK/USDT,5,40,1,66,29.851459293079397,50.0,0.09802756172638565
7831,LINK/USDT,5,40,2,66,56.282378185974025,43.93939393939394,0.13150592243575257
7832,LINK/USDT,5,40,3,66,76.79179131258532,43.93939393939394,0.13959883865373307
7833,LINK/USDT,5,40,4,66,108.81392207306023,50.0,0.1779496640321069
7834,LINK/USDT,5,40,5,66,140.7444769101911,45.45454545454545,0.1950635726316487
7835,LINK/USDT,5,40,6,66,162.26554951950186,46.96969696969697,0.20475773352247004
7836,LINK/USDT,5,40,7,66,209.36140882378797,50.0,0.2392430366236662
7837,LINK/USDT,5,40,8,66,227.78493403713549,53.03030303030303,0.24979141292799434
7838,LINK/USDT,5,40,9,66,227.90355874983405,56.060606060606055,0.2412442941565656
7839,LINK/USDT,5,40,10,66,256.2837211584906,48.484848484848484,0.2594665532990566
7840,LINK/USDT,5,50,1,55,26.282053507902592,49.09090909090909,0.09853693725567003
7841,LINK/USDT,5,50,2,55,51.62944305425772,40.0,0.1349749154085844
7842,LINK/USDT,5,50,3,55,74.78614247278207,45.45454545454545,0.1570475339507521
7843,LINK/USDT,5,50,4,55,115.84201721030398,50.90909090909091,0.2204336016616035
7844,LINK/USDT,5,50,5,55,143.50917732463105,49.09090909090909,0.2269721417426692
7845,LINK/USDT,5,50,6,55,165.5977780287888,49.09090909090909,0.24220697549594178
7846,LINK/USDT,5,50,7,55,199.4476451596215,49.09090909090909,0.26510844694467517
7847,LINK/USDT,5,50,8,55,211.6458485417872,52.72727272727272,0.2666573253811871
7848,LINK/USDT,5,50,9,55,224.29663367257976,58.18181818181818,0.274644622031782
7849,LINK/USDT,5,50,10,55,250.7577328154281,50.90909090909091,0.29230498701549756
7850,LINK/USDT,5,60,1,51,35.253650628485325,50.98039215686274,0.14014046282928963
7851,LINK/USDT,5,60,2,51,54.47198073523949,41.17647058823529,0.14839652049769894
7852,LINK/USDT,5,60,3,51,78.20665576755694,47.05882352941176,0.17179216824818855
7853,LINK/USDT,5,60,4,51,117.43242361073779,52.94117647058824,0.23404376922518222
7854,LINK/USDT,5,60,5,51,131.14206747346358,47.05882352941176,0.21621305064185292
